status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/FlexScale_Modeling_and_Characterization_of_Flexible_Scaled_Sheets.pdf	https://doi.org/10.1145/3658175	73848353	4629719	73848353	11111963	gs-600dpi-q100; 10.60MiB	ok
replaced	obsidian-vault/paperPDFs/TOG_2019/Neural_State_Machine_for_Character_Scene_Interactions.pdf	https://doi.org/10.1145/3355089.3356505	73292879	792872	73292704	3576430	gs-600dpi-q100; 3.41MiB	ok
replaced	obsidian-vault/paperPDFs/TOG_2024/Categorical_Codebook_Matching_for_Embodied_Character_Controllers.pdf	https://doi.org/10.1145/3658209	73184948	891106	73158373	4467321	gs-600dpi-q100; 4.26MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Self_Supervised_High_Dynamic_Range_Imaging_What_Can_Be_Learned_from_a_Single_8_bit_Video.pdf	https://doi.org/10.1145/3648570	72559857	1167803	72559857	10504622	gs-600dpi-q100; 10.02MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GarmentCode_Programming_Parametric_Sewing_Patterns.pdf	https://doi.org/10.1145/3618351	72485025	986046	72485025	5512221	gs-600dpi-q100; 5.26MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Monte_Carlo_Fluid_Simulation.pdf	https://doi.org/10.1145/3641519.3657438	70500446	1332525	70500446	8011408	gs-600dpi-q100; 7.64MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Multiple_bounce_Smith_Microfacet_BRDFs_using_the_Invariance_Principle.pdf	https://doi.org/10.1145/3610548.3618198	70431786	1766195	70431786	2957228	gs-600dpi-q100; 2.82MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/MetaLayer_A_Meta_learned_BSDF_Model_for_Layered_Materials.pdf	https://doi.org/10.1145/3618365	69414814	2784203	69414814	6281543	gs-600dpi-q100; 5.99MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Efficient_Light_Probes_for_Real_time_Global_Illumination.pdf	https://doi.org/10.1145/3550454.3555452	67623040	2998680	67623040	7767304	gs-600dpi-q100; 7.41MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Spatial_and_Surface_Correspondence_Field_for_Interaction_Transfer.pdf	https://doi.org/10.1145/3658169	66935774	1991341	66935774	6214838	gs-600dpi-q100; 5.93MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Real_time_Radiance_Fields_for_Single_image_Portrait_View_Synthesis.pdf	https://doi.org/10.1145/3592460	65689465	1261905	65689465	11991299	gs-300dpi-q95; 11.44MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Implicit_Swept_Volume_SDF_Enabling_Continuous_Collision_free_Trajectory_Generation_for_Arbitrary_Shapes.pdf	https://doi.org/10.1145/3658181	58883424	1174858	58883424	4526270	gs-600dpi-q100; 4.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Gaussian_Scale_space_Fields.pdf	https://doi.org/10.1145/3658163	58641800	2729793	58641800	7707811	gs-600dpi-q100; 7.35MiB	ok
page_mismatch	obsidian-vault/paperPDFs/TOG_2021/Neural_animation_layering_for_synthesizing_martial_arts_movements.pdf	https://doi.org/10.1145/3450626.3459881	52907443	820987	52786203			current_pages=17; downloaded_pages=16
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Vortex_Particle_on_mesh_Method_for_Soap_Film_Simulation.pdf	https://doi.org/10.1145/3658165	51989328	1335225	51989328	19554768	gs-600dpi-q100; 18.65MiB	ok
