status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Pixal3D_Pixel_Aligned_3D_Generation_from_Images.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1056&sess=sess151	49667845	1180062				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1056&sess=sess151: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/M_ABD_Scalable_Efficient_and_Robust_Multi_Affine_Body_Dynamics.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_116&sess=sess102	48946012	2522893				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_116&sess=sess102: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/PureSample_Neural_Materials_Learned_by_Sampling_Microgeometry.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_901&sess=sess130	48382099	1500350				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_901&sess=sess130: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Toward_Richer_Material_Generation_via_Procedural_Data_Enhancement.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1355&sess=sess106	47846669	799855				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1355&sess=sess106: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Sketch2Arti_Sketch_based_Articulation_Modeling_of_CAD_Objects.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1157&sess=sess116	47247627	1288695				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1157&sess=sess116: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/A_Generalizable_Light_Transport_3D_Embedding_for_Global_Illumination.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_497&sess=sess131	47213529	1162338				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_497&sess=sess131: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/DualBrep_A_Dual_Field_Continuous_Representation_for_B_rep_Modelling.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_295&sess=sess142	46714291	1463313				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_295&sess=sess142: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/Neural_Particle_Automata_Learning_Self_Organizing_Particle_Dynamics.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_263&sess=sess112	46662887	1623010				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_263&sess=sess112: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/BrepForge_Factorized_B_rep_Synthesis_via_Wireframe_Composition_and_Boundary_Conditioned_Surface_Instantiation.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1324&sess=sess142	45594191	762371				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1324&sess=sess142: html no direct pdf yet
download_failed	obsidian-vault/paperPDFs/SIGGRAPH_2026/DreamActor_M2_Universal_Character_Image_Animation_via_Spatiotemporal_In_Context_Learning.pdf	https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_650&sess=sess152	45004963	1460814				https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_650&sess=sess152: html no direct pdf yet
