index,sample_id,year,video_prefix,prefix_no_subclip,prefix_no_variant,valid_frames,z_max_abs,z_sq_mean,z_human_max_abs,z_human_sq_mean,z_camera_max_abs,z_camera_sq_mean,loss_camera,loss_human,loss_joint,loss_mean_across_tasks
685,2011_OP4zJ101EPY_00051_000_a,2011,2011_OP4zJ101EPY,2011_OP4zJ101EPY_00051,2011_OP4zJ101EPY_00051_000,41,11.53125,1.2722302675247192,6.1328125,0.7631050944328308,11.53125,2.290480613708496,0.0011605926556512713,0.004283607937395573,0.01055341586470604,0.005332538819250961
206,2011_8DlxO2frMPE_00000_001_a,2011,2011_8DlxO2frMPE,2011_8DlxO2frMPE_00000,2011_8DlxO2frMPE_00000_001,40,11.5,1.2030391693115234,6.0703125,0.4936663806438446,11.5,2.6217851638793945,0.0022018025629222393,0.007798686623573303,0.011831204406917095,0.007277231197804213
4083,2015_EJ5ywAAmiU4_00054_000_a,2015,2015_EJ5ywAAmiU4,2015_EJ5ywAAmiU4_00054,2015_EJ5ywAAmiU4_00054_000,40,11.484375,2.308889865875244,6.640625,0.8305158615112305,11.484375,5.2656378746032715,0.00558209465816617,0.00856911949813366,0.21083253622055054,0.07499458345895012
2444,2012_cCNhONF1lHI_00021_000_a,2012,2012_cCNhONF1lHI,2012_cCNhONF1lHI_00021,2012_cCNhONF1lHI_00021_000,26,11.4296875,1.1638303995132446,11.4296875,1.1535634994506836,6.48046875,1.1843639612197876,0.004428463988006115,0.02046293020248413,0.05977822467684746,0.028223206289112568
5316,2016_5Q8BbiDiI5c_00003_001_a,2016,2016_5Q8BbiDiI5c,2016_5Q8BbiDiI5c_00003,2016_5Q8BbiDiI5c_00003_001,19,11.40625,1.1249927282333374,6.28125,0.6612001061439514,11.40625,2.0525782108306885,0.005008139181882143,0.024982476606965065,0.8825439810752869,0.3041781989547114
1183,2011_hHVZ_viVD9E_00032_000_a,2011,2011_hHVZ_viVD9E,2011_hHVZ_viVD9E_00032,2011_hHVZ_viVD9E_00032_000,17,11.3984375,1.4643768072128296,11.3984375,0.9062510132789612,10.390625,2.5806283950805664,0.003073630854487419,0.010205821134150028,0.0281691737473011,0.013816208578646183
9891,2019_Yvoy77W0Ofg_00003_000_a,2019,2019_Yvoy77W0Ofg,2019_Yvoy77W0Ofg_00003,2019_Yvoy77W0Ofg_00003_000,46,11.375,0.7341780662536621,11.375,0.939414381980896,3.017578125,0.3237053453922272,0.0022455593571066856,0.005920312833040953,0.04768652468919754,0.018617465626448393
4974,2015_sEycv_wZaIA_00020_000_a,2015,2015_sEycv_wZaIA,2015_sEycv_wZaIA_00020,2015_sEycv_wZaIA_00020_000,51,11.359375,3.482339382171631,6.359375,1.22209894657135,11.359375,8.002820014953613,0.004503481090068817,0.014738869853317738,0.013157691806554794,0.01080001424998045
7538,2017_VkldXV8Pgi8_00005_001_a,2017,2017_VkldXV8Pgi8,2017_VkldXV8Pgi8_00005,2017_VkldXV8Pgi8_00005_001,12,11.3515625,1.732869029045105,9.9375,1.1679829359054565,11.3515625,2.8626410961151123,0.010775436647236347,0.021016137674450874,0.056018486618995667,0.029270020313560963
8503,2017_uEMTQYe1ro0_00065_000_a,2017,2017_uEMTQYe1ro0,2017_uEMTQYe1ro0_00065,2017_uEMTQYe1ro0_00065_000,17,11.34375,1.4692021608352661,11.34375,2.05661940574646,4.33984375,0.29436802864074707,0.01129866298288107,0.019195588305592537,0.04160108417272568,0.02403177848706643
